item_identifier,item_fat_content,item_mrp,item_outlet_sales,item_type,item_visibility,item_weight,outlet_establishment_year,outlet_identifier,outlet_location_type,outlet_size,outlet_type
FDK33,Low Fat,214.75599670410156,213.05599975585938,Snack Foods,0.019671473652124405,,1985,OUT019,Tier 1,Small,Grocery Store
NCU06,Low Fat,228.00100708007812,1148.5050048828125,Household,0.13027715682983398,,1985,OUT019,Tier 1,Small,Grocery Store
NCN29,Low Fat,48.703399658203125,680.4475708007812,Health and Hygiene,0.012141035869717598,15.199999809265137,2002,OUT045,Tier 2,,Supermarket Type1
NCS53,Low Fat,159.9604034423828,2218.445556640625,Health and Hygiene,0.0902860090136528,14.5,2007,OUT017,Tier 2,,Supermarket Type1
FDP07,Low Fat,197.51100158691406,392.8219909667969,Fruits and Vegetables,0.08990177512168884,18.200000762939453,1997,OUT046,Tier 1,Small,Supermarket Type1
FDW34,Low Fat,244.41700744628906,1944.135986328125,Snack Foods,0.0355791337788105,9.600000381469727,1997,OUT046,Tier 1,Small,Supermarket Type1
FDA57,Low Fat,41.64799880981445,759.0120239257812,Snack Foods,0.0396106094121933,18.850000381469727,1987,OUT013,Tier 3,High,Supermarket Type1
FDD20,LF,124.20459747314453,2490.092041015625,Fruits and Vegetables,0.020714523270726204,14.149999618530273,1997,OUT046,Tier 1,Small,Supermarket Type1
DRE13,low fat,86.61979675292969,2529.374267578125,Soft Drinks,0.02757093869149685,,1985,OUT027,Tier 3,Medium,Supermarket Type3
FDU50,Regular,115.31759643554688,572.5880126953125,Dairy,0.07528708130121231,5.75,1999,OUT049,Tier 1,Medium,Supermarket Type1
DRI59,Low Fat,224.60879516601562,4474.17578125,Hard Drinks,0.040636926889419556,,1985,OUT027,Tier 3,Medium,Supermarket Type3
FDA34,Low Fat,174.50799560546875,3635.26806640625,Starchy Foods,0.014883660711348057,11.5,1999,OUT049,Tier 1,Medium,Supermarket Type1
FDM15,Regular,149.53660583496094,1813.63916015625,Meat,0.057410724461078644,11.800000190734863,2004,OUT035,Tier 2,Small,Supermarket Type1
FDS12,Low Fat,126.83619689941406,125.83619689941406,Baking Goods,0.2914387583732605,9.100000381469727,1998,OUT010,Tier 3,,Grocery Store
NCE18,Low Fat,248.375,7240.5751953125,Household,0.021421289071440697,10.0,2004,OUT035,Tier 2,Small,Supermarket Type1
NCK17,Low Fat,40.347999572753906,79.89600372314453,Health and Hygiene,0.0,,1985,OUT019,Tier 1,Small,Grocery Store
FDJ57,Regular,185.3582000732422,3715.1640625,Seafood,0.02169567346572876,7.420000076293945,2007,OUT017,Tier 2,,Supermarket Type1
FDZ13,Regular,48.935001373291016,798.9600219726562,Canned,0.15349498391151428,7.840000152587891,1997,OUT046,Tier 1,Small,Supermarket Type1
FDL09,Regular,167.48159790039062,1006.6895751953125,Snack Foods,0.12741604447364807,,1985,OUT027,Tier 3,Medium,Supermarket Type3
FDJ32,Low Fat,61.25360107421875,673.7896118164062,Fruits and Vegetables,0.05774424970149994,10.694999694824219,1987,OUT013,Tier 3,High,Supermarket Type1
DRP35,Low Fat,127.43360137939453,894.835205078125,Hard Drinks,0.09105157852172852,18.850000381469727,2002,OUT045,Tier 2,,Supermarket Type1
FDD46,LF,153.19979858398438,1537.998046875,Snack Foods,0.1415424793958664,6.034999847412109,2002,OUT045,Tier 2,,Supermarket Type1
DRB01,Low Fat,190.05299377441406,569.2589721679688,Soft Drinks,0.0818411335349083,,1985,OUT027,Tier 3,Medium,Supermarket Type3
FDV51,Low Fat,165.78419494628906,2652.547119140625,Meat,0.032538894563913345,16.350000381469727,1997,OUT046,Tier 1,Small,Supermarket Type1
FDY02,Regular,261.09100341796875,3418.883056640625,Dairy,0.08782367408275604,8.944999694824219,2002,OUT045,Tier 2,,Supermarket Type1
FDO60,Low Fat,43.30860137939453,624.5203857421875,Baking Goods,0.034203093498945236,,1985,OUT027,Tier 3,Medium,Supermarket Type3
DRG49,Low Fat,246.1486053466797,5375.66943359375,Soft Drinks,0.06783685088157654,7.809999942779541,2007,OUT017,Tier 2,,Supermarket Type1
NCQ43,Low Fat,108.09120178222656,1637.8680419921875,Others,0.1114746704697609,17.75,1999,OUT049,Tier 1,Medium,Supermarket Type1
FDG47,Low Fat,261.4252014160156,262.3251953125,Starchy Foods,0.11652766913175583,12.800000190734863,1998,OUT010,Tier 3,,Grocery Store
NCU30,Low Fat,163.2209930419922,2773.056884765625,Household,0.035071954131126404,5.110000133514404,2007,OUT017,Tier 2,,Supermarket Type1
FDU08,Low Fat,97.30419921875,694.4293823242188,Fruits and Vegetables,0.027426689863204956,10.300000190734863,2009,OUT018,Tier 3,Medium,Supermarket Type2
FDE53,Low Fat,106.12799835205078,319.5840148925781,Frozen Foods,0.0269346721470356,10.895000457763672,2002,OUT045,Tier 2,,Supermarket Type1
FDW07,Regular,90.55139923095703,2036.6822509765625,Fruits and Vegetables,0.14199787378311157,,1985,OUT027,Tier 3,Medium,Supermarket Type3
FDG40,Low Fat,32.85580062866211,645.1602172851562,Frozen Foods,0.03982434421777725,13.649999618530273,1997,OUT046,Tier 1,Small,Supermarket Type1
FDX16,Low Fat,150.2050018310547,149.80499267578125,Frozen Foods,0.11015252768993378,17.850000381469727,1998,OUT010,Tier 3,,Grocery Store
FDC50,Low Fat,93.80940246582031,3237.11962890625,Canned,0.1358369141817093,,1985,OUT027,Tier 3,Medium,Supermarket Type3
NCZ42,LF,235.52479553222656,4740.49609375,Household,0.01130547933280468,10.5,1999,OUT049,Tier 1,Medium,Supermarket Type1
NCV05,Low Fat,154.3656005859375,2471.44970703125,Health and Hygiene,0.030062224715948105,,1985,OUT027,Tier 3,Medium,Supermarket Type3
FDT55,Regular,155.8946075439453,473.3837890625,Fruits and Vegetables,0.07643454521894455,,1985,OUT019,Tier 1,Small,Grocery Store
FDU43,Regular,238.65640258789062,3575.345947265625,Fruits and Vegetables,0.0,19.350000381469727,1987,OUT013,Tier 3,High,Supermarket Type1
DRG01,Low Fat,75.46700286865234,765.6699829101562,Soft Drinks,0.0448782816529274,14.800000190734863,1997,OUT046,Tier 1,Small,Supermarket Type1
FDU35,Low Fat,98.2699966430664,2396.8798828125,Breads,0.0,6.440000057220459,1997,OUT046,Tier 1,Small,Supermarket Type1
FDE45,Low Fat,180.0001983642578,4656.60498046875,Fruits and Vegetables,0.04032373055815697,12.100000381469727,1987,OUT013,Tier 3,High,Supermarket Type1
DRO47,Low Fat,111.68599700927734,2263.719970703125,Hard Drinks,0.1123991459608078,10.194999694824219,1999,OUT049,Tier 1,Medium,Supermarket Type1
NCL18,Low Fat,193.1136016845703,2332.963134765625,Household,0.16755220293998718,18.850000381469727,2004,OUT035,Tier 2,Small,Supermarket Type1
NCX17,Low Fat,233.02999877929688,5592.72021484375,Health and Hygiene,0.11406620591878891,21.25,2009,OUT018,Tier 3,Medium,Supermarket Type2
DRK01,Low Fat,94.0436019897461,1134.523193359375,Soft Drinks,0.061188146471977234,7.630000114440918,2002,OUT045,Tier 2,,Supermarket Type1
FDV39,LF,199.3426055908203,2372.9111328125,Meat,0.007279889192432165,11.300000190734863,1997,OUT046,Tier 1,Small,Supermarket Type1
FDF35,Low Fat,108.59380340576172,1393.5194091796875,Starchy Foods,0.1538611799478531,15.0,1987,OUT013,Tier 3,High,Supermarket Type1
NCV53,Low Fat,237.98800659179688,7190.64013671875,Health and Hygiene,0.01881360076367855,8.270000457763672,1997,OUT046,Tier 1,Small,Supermarket Type1
NCI30,Low Fat,244.3459930419922,246.3459930419922,Household,0.10318849235773087,,1985,OUT019,Tier 1,Small,Grocery Store
FDB03,Regular,239.15379333496094,4326.3681640625,Dairy,0.1574706882238388,17.75,2009,OUT018,Tier 3,Medium,Supermarket Type2
FDO21,Regular,226.94039916992188,1800.3232421875,Snack Foods,0.009761175140738487,11.600000381469727,2004,OUT035,Tier 2,Small,Supermarket Type1
FDW21,Regular,100.43579864501953,1508.0369873046875,Snack Foods,0.005997614935040474,5.340000152587891,2007,OUT017,Tier 2,,Supermarket Type1
FDQ23,Low Fat,102.93319702148438,1845.59765625,Breads,0.02450541779398918,6.550000190734863,1987,OUT013,Tier 3,High,Supermarket Type1
FDC38,Low Fat,133.19419860839844,2782.378173828125,Canned,0.12239202857017517,15.699999809265137,1987,OUT013,Tier 3,High,Supermarket Type1
FDW13,Low Fat,52.53239822387695,1194.4451904296875,Canned,0.09788471460342407,8.5,1997,OUT046,Tier 1,Small,Supermarket Type1
FDH44,Regular,148.0417938232422,3825.686767578125,Fruits and Vegetables,0.025924623012542725,19.100000381469727,2002,OUT045,Tier 2,,Supermarket Type1
FDV34,Regular,74.00379943847656,1034.6531982421875,Snack Foods,0.011415950022637844,10.694999694824219,1987,OUT013,Tier 3,High,Supermarket Type1
FDD40,Regular,193.81619262695312,3463.49169921875,Dairy,0.014781045727431774,20.25,1987,OUT013,Tier 3,High,Supermarket Type1
FDU09,Regular,54.19559860229492,3002.758056640625,Snack Foods,0.06627464294433594,,1985,OUT027,Tier 3,Medium,Supermarket Type3
FDU58,Regular,186.48980712890625,2993.436767578125,Snack Foods,0.0,6.610000133514404,2002,OUT045,Tier 2,,Supermarket Type1
FDT52,Regular,245.8144073486328,3430.20166015625,Frozen Foods,0.04742957651615143,9.694999694824219,1997,OUT046,Tier 1,Small,Supermarket Type1
FDQ04,Low Fat,39.279598236083984,701.753173828125,Frozen Foods,0.084885373711586,6.400000095367432,1999,OUT049,Tier 1,Medium,Supermarket Type1
FDK25,Regular,168.04739379882812,4379.63232421875,Breakfast,0.15680217742919922,11.600000381469727,2004,OUT035,Tier 2,Small,Supermarket Type1
NCB06,Low Fat,161.49200439453125,6391.68017578125,Health and Hygiene,0.08193337917327881,,1985,OUT027,Tier 3,Medium,Supermarket Type3
NCI29,Low Fat,141.21539306640625,709.0770263671875,Health and Hygiene,0.03267226368188858,8.600000381469727,1999,OUT049,Tier 1,Medium,Supermarket Type1
NCY18,Low Fat,176.00540161132812,2626.5810546875,Household,0.03127853199839592,7.284999847412109,2009,OUT018,Tier 3,Medium,Supermarket Type2
NCU05,Low Fat,79.16179656982422,2336.292236328125,Health and Hygiene,0.05885535851120949,11.800000190734863,2002,OUT045,Tier 2,,Supermarket Type1
FDY25,Low Fat,180.19760131835938,3984.147216796875,Canned,0.0341128334403038,12.0,2009,OUT018,Tier 3,Medium,Supermarket Type2
FDL34,Low Fat,141.24960327148438,3387.59033203125,Snack Foods,0.04091182351112366,16.0,1987,OUT013,Tier 3,High,Supermarket Type1
DRH13,Low Fat,106.62799835205078,958.7520141601562,Soft Drinks,0.023885957896709442,8.574999809265137,1997,OUT046,Tier 1,Small,Supermarket Type1
FDD08,Low Fat,37.85060119628906,417.45660400390625,Fruits and Vegetables,0.03518315777182579,,1985,OUT027,Tier 3,Medium,Supermarket Type3
FDA36,Low Fat,186.5924072265625,2591.293701171875,Baking Goods,0.005661669187247753,5.985000133514404,1987,OUT013,Tier 3,High,Supermarket Type1
NCZ30,Low Fat,121.60980224609375,2410.196044921875,Household,0.026238087564706802,6.590000152587891,2002,OUT045,Tier 2,,Supermarket Type1
DRF36,Low Fat,190.68460083007812,9554.23046875,Soft Drinks,0.02346312440931797,,1985,OUT027,Tier 3,Medium,Supermarket Type3
FDW16,Regular,93.08039855957031,826.923583984375,Frozen Foods,0.04147423058748245,17.350000381469727,1997,OUT046,Tier 1,Small,Supermarket Type1
FDK09,Low Fat,230.73519897460938,8474.302734375,Snack Foods,0.09131893515586853,,1985,OUT027,Tier 3,Medium,Supermarket Type3
FDV33,Regular,258.1304016113281,2324.9736328125,Snack Foods,0.02745499648153782,9.600000381469727,2009,OUT018,Tier 3,Medium,Supermarket Type2
NCS41,Low Fat,182.96080017089844,1653.84716796875,Health and Hygiene,0.05318520963191986,,1985,OUT027,Tier 3,Medium,Supermarket Type3
FDH48,Low Fat,85.15399932861328,605.8779907226562,Baking Goods,0.06082246080040932,13.5,2007,OUT017,Tier 2,,Supermarket Type1
FDM46,Low Fat,92.71199798583984,3635.26806640625,Snack Foods,0.15919318795204163,,1985,OUT027,Tier 3,Medium,Supermarket Type3
FDK44,Low Fat,175.4738006591797,2954.154541015625,Fruits and Vegetables,0.12163559347391129,,1985,OUT027,Tier 3,Medium,Supermarket Type3
DRH25,Low Fat,50.232398986816406,623.1887817382812,Soft Drinks,0.014580885879695415,18.700000762939453,1987,OUT013,Tier 3,High,Supermarket Type1
FDH09,Low Fat,51.89820098876953,473.3837890625,Seafood,0.056164760142564774,12.600000381469727,1999,OUT049,Tier 1,Medium,Supermarket Type1
NCW29,Low Fat,131.33099365234375,3635.26806640625,Health and Hygiene,0.029026217758655548,14.0,2007,OUT017,Tier 2,,Supermarket Type1
DRH39,low fat,75.96700286865234,153.13400268554688,Dairy,0.0,,1985,OUT019,Tier 1,Small,Grocery Store
FDN28,Regular,101.79900360107422,515.9949951171875,Frozen Foods,0.030242184177041054,5.880000114440918,2004,OUT035,Tier 2,Small,Supermarket Type1
FDS16,Regular,147.9759979248047,732.3800048828125,Frozen Foods,0.06644652038812637,15.149999618530273,2009,OUT018,Tier 3,Medium,Supermarket Type2
DRH03,low fat,93.41200256347656,932.1199951171875,Dairy,0.03511883318424225,17.25,1999,OUT049,Tier 1,Medium,Supermarket Type1
NCN30,Low Fat,98.54100036621094,772.3280029296875,Household,0.016989991068840027,16.350000381469727,2004,OUT035,Tier 2,Small,Supermarket Type1
FDW40,Regular,143.2812042236328,3277.067626953125,Frozen Foods,0.10512556880712509,14.0,2004,OUT035,Tier 2,Small,Supermarket Type1
DRN47,Low Fat,178.5659942626953,3775.0859375,Hard Drinks,0.01682356558740139,12.100000381469727,2004,OUT035,Tier 2,Small,Supermarket Type1
FDQ15,Regular,79.22760009765625,649.82080078125,Meat,0.15104487538337708,20.350000381469727,2004,OUT035,Tier 2,Small,Supermarket Type1
FDJ52,Low Fat,159.45779418945312,3209.156005859375,Frozen Foods,0.017783500254154205,7.144999980926514,2004,OUT035,Tier 2,Small,Supermarket Type1
NCP41,Low Fat,109.45960235595703,647.1575927734375,Health and Hygiene,0.02838285267353058,,1985,OUT019,Tier 1,Small,Grocery Store
FDO45,Regular,89.58560180664062,1494.05517578125,Snack Foods,0.03795277699828148,13.149999618530273,1997,OUT046,Tier 1,Small,Supermarket Type1
FDC56,Low Fat,121.74400329589844,2277.035888671875,Fruits and Vegetables,0.12201574444770813,7.71999979019165,2009,OUT018,Tier 3,Medium,Supermarket Type2
FDT46,Low Fat,51.50080108642578,607.2095947265625,Snack Foods,0.030932629480957985,11.350000381469727,2009,OUT018,Tier 3,Medium,Supermarket Type2
NCY30,Low Fat,182.59759521484375,3078.6591796875,Household,0.02593166008591652,20.25,1987,OUT013,Tier 3,High,Supermarket Type1
FDX49,Regular,231.3300018310547,4660.60009765625,Canned,0.10174703598022461,4.614999771118164,1987,OUT013,Tier 3,High,Supermarket Type1
NCY06,Low Fat,132.0968017578125,3914.904052734375,Household,0.061184804886579514,15.25,1997,OUT046,Tier 1,Small,Supermarket Type1
FDJ07,Low Fat,118.41500091552734,1747.7249755859375,Meat,0.014505107887089252,7.260000228881836,2007,OUT017,Tier 2,,Supermarket Type1
NCP29,Low Fat,64.31680297851562,703.0847778320312,Health and Hygiene,0.11224978417158127,8.420000076293945,2004,OUT035,Tier 2,Small,Supermarket Type1
NCR30,Low Fat,74.86959838867188,223.70880126953125,Household,0.07093389332294464,20.600000381469727,1987,OUT013,Tier 3,High,Supermarket Type1
FDM04,Regular,52.866600036621094,1384.1982421875,Frozen Foods,0.047193869948387146,9.194999694824219,1999,OUT049,Tier 1,Medium,Supermarket Type1
DRB24,Low Fat,153.0655975341797,4170.5712890625,Soft Drinks,0.02061895653605461,8.78499984741211,2002,OUT045,Tier 2,,Supermarket Type1
FDU25,LF,58.924598693847656,926.7935791015625,Canned,0.0267899502068758,12.350000381469727,2009,OUT018,Tier 3,Medium,Supermarket Type2
DRD25,Low Fat,114.28600311279297,2376.906005859375,Soft Drinks,0.0,6.135000228881836,1997,OUT046,Tier 1,Small,Supermarket Type1
FDZ36,Regular,185.32400512695312,3728.47998046875,Baking Goods,0.06577134132385254,6.034999847412109,2004,OUT035,Tier 2,Small,Supermarket Type1
NCM07,Low Fat,84.0907974243164,419.4540100097656,Others,0.039961837232112885,9.395000457763672,1997,OUT046,Tier 1,Small,Supermarket Type1
FDL10,Low Fat,99.10420227050781,2579.30908203125,Snack Foods,0.039553605020046234,8.395000457763672,1999,OUT049,Tier 1,Medium,Supermarket Type1
DRF37,Low Fat,263.1910095214844,3944.864990234375,Soft Drinks,0.08467617630958557,17.25,2009,OUT018,Tier 3,Medium,Supermarket Type2
FDY47,Regular,131.531005859375,2466.7890625,Breads,0.0,8.600000381469727,1999,OUT049,Tier 1,Medium,Supermarket Type1
FDY58,Low Fat,227.36940002441406,4567.38818359375,Snack Foods,0.03998064249753952,11.649999618530273,1999,OUT049,Tier 1,Medium,Supermarket Type1
FDO32,Low Fat,47.50600051879883,1071.93798828125,Fruits and Vegetables,0.1210346519947052,6.360000133514404,2009,OUT018,Tier 3,Medium,Supermarket Type2
FDS56,Regular,262.1252136230469,786.9755859375,Fruits and Vegetables,0.06487104296684265,5.784999847412109,1998,OUT010,Tier 3,,Grocery Store
DRE12,Low Fat,111.18599700927734,1245.0460205078125,Soft Drinks,0.0,4.590000152587891,2002,OUT045,Tier 2,,Supermarket Type1
FDN12,Low Fat,112.35440063476562,2572.651123046875,Baking Goods,0.08103643357753754,15.600000381469727,1987,OUT013,Tier 3,High,Supermarket Type1
FDN10,Low Fat,120.3124008178711,474.0495910644531,Snack Foods,0.04621734470129013,11.5,2002,OUT045,Tier 2,,Supermarket Type1
FDT21,Low Fat,247.1092071533203,4233.15625,Snack Foods,0.020387988537549973,7.420000076293945,2004,OUT035,Tier 2,Small,Supermarket Type1
NCH54,Low Fat,158.39199829101562,159.79200744628906,Household,0.12723425030708313,,1985,OUT019,Tier 1,Small,Grocery Store
FDB08,Low Fat,162.35780334472656,1604.5780029296875,Fruits and Vegetables,0.0,6.054999828338623,2004,OUT035,Tier 2,Small,Supermarket Type1
FDS58,Regular,160.05780029296875,2567.32470703125,Snack Foods,0.021039273589849472,9.28499984741211,1999,OUT049,Tier 1,Medium,Supermarket Type1
FDO15,Regular,72.40380096435547,739.0380249023438,Meat,0.008615000173449516,16.75,2007,OUT017,Tier 2,,Supermarket Type1
FDM38,Regular,54.19820022583008,999.3657836914062,Canned,0.09277130663394928,5.885000228881836,1997,OUT046,Tier 1,Small,Supermarket Type1
FDM14,Low Fat,108.02539825439453,759.6777954101562,Canned,0.013261459767818451,13.800000190734863,2004,OUT035,Tier 2,Small,Supermarket Type1
FDS21,Regular,62.719398498535156,123.83879852294922,Snack Foods,0.036551445722579956,,1985,OUT019,Tier 1,Small,Grocery Store
FDU60,Regular,168.51319885253906,2874.92431640625,Baking Goods,0.059889718890190125,20.0,2004,OUT035,Tier 2,Small,Supermarket Type1
FDN50,Regular,92.81199645996094,2609.93603515625,Canned,0.02639140374958515,,1985,OUT027,Tier 3,Medium,Supermarket Type3
FDS47,Low Fat,87.68560028076172,1494.05517578125,Breads,0.12888573110103607,16.75,1997,OUT046,Tier 1,Small,Supermarket Type1
NCS06,Low Fat,263.6910095214844,788.9730224609375,Household,0.0,7.934999942779541,1997,OUT046,Tier 1,Small,Supermarket Type1
FDV26,Regular,194.27940368652344,4291.74658203125,Dairy,0.0,20.25,1999,OUT049,Tier 1,Medium,Supermarket Type1
FDY20,Regular,91.44879913330078,1086.5855712890625,Fruits and Vegetables,0.08221518993377686,12.5,2007,OUT017,Tier 2,,Supermarket Type1
FDR27,Regular,133.79420471191406,2384.8955078125,Meat,0.09602046012878418,15.100000381469727,1987,OUT013,Tier 3,High,Supermarket Type1
NCJ17,Low Fat,86.42240142822266,511.33441162109375,Health and Hygiene,0.1534194052219391,7.679999828338623,2007,OUT017,Tier 2,,Supermarket Type1
FDV02,Low Fat,173.01060485839844,3593.322509765625,Dairy,0.06063976138830185,16.75,1999,OUT049,Tier 1,Medium,Supermarket Type1
FDG31,Low Fat,64.78260040283203,904.1563720703125,Meat,0.03788922354578972,12.149999618530273,2004,OUT035,Tier 2,Small,Supermarket Type1
FDE28,Regular,231.86680603027344,230.36680603027344,Frozen Foods,0.221856489777565,9.5,1998,OUT010,Tier 3,,Grocery Store
FDI45,Low Fat,173.80540466308594,2801.686279296875,Fruits and Vegetables,0.03779381886124611,13.100000381469727,2007,OUT017,Tier 2,,Supermarket Type1
FDU10,Regular,35.68479919433594,633.8416137695312,Snack Foods,0.04565399885177612,10.100000381469727,1987,OUT013,Tier 3,High,Supermarket Type1
NCX41,Low Fat,210.52439880371094,1482.07080078125,Health and Hygiene,0.03102416731417179,,1985,OUT019,Tier 1,Small,Grocery Store
FDA47,Regular,164.12100219726562,2773.056884765625,Baking Goods,0.11733374744653702,10.5,2007,OUT017,Tier 2,,Supermarket Type1
